id,date,base_currency,sgd,eur,aud,idr
2022-04-21,2022-04-21 18:21,USD,1.3613,0.9162,1.3437,14355.4457
2022-04-22,2022-04-22 18:21,USD,1.3666,0.9255,1.3692,14424.65
2022-04-23,2022-04-23 18:21,USD,1.3711,0.9271,1.3814,14470.0
2022-04-24,2022-04-24 18:21,USD,1.3711,0.9243,1.3799,14470.0
2022-04-25,2022-04-25 18:21,USD,1.3741,0.9319,1.3969,14431.6323
2022-04-26,2022-04-26 18:21,USD,1.3737,0.9357,1.3866,14403.95
2022-04-27,2022-04-27 18:21,USD,1.3789,0.9422,1.3982,14434.4651
2022-04-28,2022-04-28 18:21,USD,1.3855,0.9505,1.4058,14508.5369
2022-04-29,2022-04-29 18:21,USD,1.3794,0.9454,1.3965,14492.75
2022-04-30,2022-04-30 18:21,USD,1.3832,0.9484,1.415,14525.1
2022-05-01,2022-05-01 18:21,USD,1.3832,0.9484,1.4162,14525.1
2022-05-02,2022-05-02 18:21,USD,1.3852,0.9499,1.4138,14519.55
2022-05-03,2022-05-03 18:21,USD,1.3855,0.9511,1.4082,14495.3022
2022-05-04,2022-05-04 18:21,USD,1.3828,0.9502,1.4049,14442.9844
2022-05-05,2022-05-05 18:21,USD,1.3777,0.9436,1.3858,14434.25
2022-05-06,2022-05-06 18:21,USD,1.3846,0.9461,1.4095,14478.95
2022-05-07,2022-05-07 18:21,USD,1.3854,0.948,1.4128,14498.65
2022-05-08,2022-05-08 18:21,USD,66933.4622,0.9488,1.4128,14498.65
2022-05-09,2022-05-09 18:21,USD,1.3923,0.9499,1.4282,14553.1567
2022-05-10,2022-05-10 18:21,USD,1.3904,0.9488,1.4374,14535.25
2022-05-11,2022-05-11 18:21,USD,1.3853,0.9467,1.4261,14524.3143
2022-05-12,2022-05-12 18:21,USD,1.3954,0.959,1.4552,14624.6
2022-05-13,2022-05-13 18:21,USD,1.397,0.9639,1.4556,14645.0
2022-05-14,2022-05-14 18:21,USD,1.3912,0.9604,1.4421,14665.95
2022-05-15,2022-05-15 18:21,USD,1.3912,0.9604,1.4421,14665.95
2022-05-16,2022-05-16 18:21,USD,1.3949,0.9601,1.4493,14677.6837
2022-05-17,2022-05-17 18:21,USD,1.3867,0.9546,1.4219,14645.7386
2022-05-18,2022-05-18 18:21,USD,1.3861,0.9502,1.4237,14668.0965
2022-05-19,2022-05-19 18:21,USD,1.3866,0.9524,1.4298,14708.85
2022-05-20,2022-05-20 18:21,USD,1.3772,0.9441,1.4156,14644.35
2022-05-21,2022-05-21 18:21,USD,1.3795,0.9465,1.4211,14672.444
2022-05-22,2022-05-22 18:21,USD,1.3795,0.9465,1.4207,14672.444
2022-05-23,2022-05-23 18:21,USD,1.3735,0.9364,1.4063,14645.55
2022-05-24,2022-05-24 18:21,USD,1.3745,0.9336,1.4139,14680.0389
2022-05-25,2022-05-25 18:21,USD,1.3751,0.9367,1.4128,14607.9914
2022-05-26,2022-05-26 18:21,USD,1.3738,0.9334,1.4089,14617.9736
2022-05-27,2022-05-27 18:21,USD,1.3696,0.9332,1.4002,14572.75
2022-05-28,2022-05-28 18:21,USD,1.369,0.9318,1.3965,14539.4
2022-05-29,2022-05-29 18:21,USD,1.3745,0.9318,1.3957,14539.4
2022-05-30,2022-05-30 18:21,USD,1.3663,0.9289,1.3909,14552.0
2022-05-31,2022-05-31 18:21,USD,1.3704,0.9325,1.3921,14546.8349
2022-06-01,2022-06-01 18:21,USD,1.3719,0.9322,1.3896,14545.0023
2022-06-02,2022-06-02 18:21,USD,1.3753,0.9356,1.3907,14474.2123
2022-06-03,2022-06-03 18:21,USD,1.3731,0.9304,1.3788,14432.0
2022-06-04,2022-06-04 18:21,USD,1.3761,0.9329,1.3875,14433.5
2022-06-05,2022-06-05 18:21,USD,1.374,0.9329,1.3875,14433.5
2022-06-06,2022-06-06 18:21,USD,1.3728,0.9307,1.3844,14419.8
2022-06-07,2022-06-07 18:21,USD,1.3761,0.9366,1.3913,14450.4793
2022-06-08,2022-06-08 18:21,USD,1.3759,0.9342,1.3918,14493.35
2022-06-09,2022-06-09 18:21,USD,1.3751,0.9332,1.3923,14569.9
2022-06-10,2022-06-10 18:21,USD,1.3813,0.9436,1.4045,14569.4
2022-06-11,2022-06-11 18:21,USD,1.3879,0.9506,1.418,14614.95
2022-06-12,2022-06-12 12:21,USD,1.3879,0.9506,1.418,14614.95
2022-06-13,2022-06-13 23:48,USD,1.3925,0.9596,1.444,14775.3094
2022-06-14,2022-06-14 23:48,USD,1.393,0.9606,1.4525,14738.45
2022-06-15,2022-06-15 23:48,USD,1.392,0.9605,1.4409,14763.65
2022-06-16,2022-06-16 23:48,USD,1.3861,0.9529,1.437,14857.55
2022-06-17,2022-06-17 23:48,USD,1.3907,0.9561,1.4481,14853.25
2022-06-18,2022-06-18 23:48,USD,1.3906,0.9527,1.4428,14838.85
2022-06-19,2022-06-19 23:48,USD,1.3906,0.9527,1.4439,14838.85
2022-06-20,2022-06-20 23:48,USD,1.3877,0.9492,1.435,14827.25
2022-06-21,2022-06-21 18:58,USD,1.3845,0.9463,1.4347,14795.3455
2022-06-22,2022-06-22 18:58,USD,1.3892,0.9507,1.4489,14842.0003
2022-06-23,2022-06-23 18:58,USD,1.3901,0.9508,1.452,14862.1051
2022-06-24,2022-06-24 18:58,USD,1.3878,0.9476,1.4454,14859.9476
2022-06-25,2022-06-25 18:58,USD,1.3859,0.9473,1.4396,14829.5
2022-06-26,2022-06-26 18:58,USD,1.3859,0.9473,1.439,14829.5
2022-06-27,2022-06-27 18:58,USD,1.3854,0.9461,1.4448,14791.8333
2022-06-28,2022-06-28 18:58,USD,1.3855,0.9447,1.4402,14836.1
2022-06-29,2022-06-29 18:58,USD,1.3899,0.9515,1.4569,14860.7257
2022-06-30,2022-06-30 18:58,USD,1.3914,0.9588,1.4519,14927.3521
2022-07-01,2022-07-01 18:58,USD,1.3942,0.9564,1.4686,14949.3847
2022-07-02,2022-07-02 18:58,USD,1.3962,0.9589,1.4672,14975.15
2022-07-03,2022-07-03 18:58,USD,1.3962,0.9589,1.4672,14975.15
2022-07-04,2022-07-04 18:20,USD,1.3963,0.9576,1.4537,15003.9
2022-07-05,2022-07-05 18:20,USD,1.4034,0.9713,1.4714,15046.6806
2022-07-06,2022-07-06 18:20,USD,1.4038,0.9781,1.4718,15023.7708
2022-07-07,2022-07-07 18:20,USD,1.4008,0.9796,1.4619,14994.9333
2022-07-08,2022-07-08 18:20,USD,1.4032,0.988,1.4664,14965.45
2022-07-09,2022-07-09 18:20,USD,1.3981,0.9817,1.4584,14976.95
2022-07-10,2022-07-10 18:20,USD,1.3994,0.9817,1.4567,14976.95
2022-07-11,2022-07-11 18:20,USD,1.4029,0.9898,1.4734,14979.0148
2022-07-12,2022-07-12 18:20,USD,1.4074,0.9987,1.4863,14977.9548
2022-07-13,2022-07-13 18:20,USD,1.4056,0.9963,1.4749,15007.1642
2022-07-14,2022-07-14 18:20,USD,1.4008,0.9954,1.4813,15063.772
2022-07-15,2022-07-15 18:20,USD,1.4035,0.9956,1.4826,14996.5
2022-07-16,2022-07-16 18:20,USD,1.3997,0.992,1.472,14996.35
2022-07-17,2022-07-17 18:20,USD,1.3996,0.992,1.4708,14996.35
2022-07-18,2022-07-18 18:20,USD,1.3964,0.9847,1.4624,14966.6006
2022-07-19,2022-07-19 18:20,USD,1.3924,0.9764,1.4504,14965.5646
2022-07-20,2022-07-20 18:20,USD,1.3912,0.9755,1.4444,14969.0258
2022-07-21,2022-07-21 18:20,USD,1.3944,0.9821,1.4555,15051.362
2022-07-22,2022-07-22 18:20,USD,1.3903,0.9843,1.4447,14999.417
2022-07-23,2022-07-23 18:20,USD,1.3877,0.9794,1.4438,14978.0
2022-07-24,2022-07-24 18:20,USD,1.3877,0.9791,1.4429,14978.0
2022-07-25,2022-07-25 18:20,USD,1.3844,0.9763,1.4381,14957.7472
2022-07-26,2022-07-26 18:20,USD,1.3882,0.9827,1.4398,15012.8554
2022-07-27,2022-07-27 18:20,USD,1.388,0.9859,1.4392,14992.9769
2022-07-28,2022-07-28 18:20,USD,1.3827,0.9849,1.4316,14923.3479
2022-07-29,2022-07-29 18:20,USD,1.3799,0.9801,1.4317,14869.4674
2022-07-30,2022-07-30 18:20,USD,1.3806,0.9779,1.4302,14815.4
2022-07-31,2022-07-31 18:20,USD,1.3807,0.9779,1.4311,14815.4
2022-08-01,2022-08-01 18:20,USD,1.3765,0.9743,1.4217,14855.392
2022-08-02,2022-08-02 18:20,USD,1.3797,0.9767,1.4444,14856.3917
2022-08-03,2022-08-03 18:20,USD,1.381,0.9818,1.4423,14889.3827
2022-08-04,2022-08-04 18:38,USD,1.3792,0.9815,1.4332,14925.0866
2022-08-05,2022-08-05 18:38,USD,1.376,0.9776,1.4391,14892.1
2022-08-06,2022-08-06 18:38,USD,1.3818,0.9816,1.4471,14946.0
2022-08-07,2022-08-07 18:38,USD,1.3818,0.9816,1.4471,14946.0
2022-08-08,2022-08-08 18:38,USD,1.3794,0.9816,1.4357,14874.631
2022-08-09,2022-08-09 18:38,USD,1.3775,0.9767,1.4304,14848.8562
2022-08-10,2022-08-10 18:38,USD,1.3776,0.9778,1.434,14854.1883
2022-08-11,2022-08-11 18:38,USD,1.3693,0.9675,1.4078,14742.8446
2022-08-12,2022-08-12 18:38,USD,1.3711,0.971,1.4062,14672.644
2022-08-13,2022-08-13 18:38,USD,1.3711,0.9744,1.4032,14661.0762
2022-08-14,2022-08-14 18:38,USD,1.3711,0.9744,1.4032,14661.0762
2022-08-15,2022-08-15 18:38,USD,1.3769,0.9804,1.4217,14759.1864
2022-08-16,2022-08-16 18:38,USD,1.3806,0.9868,1.4297,14773.1156
2022-08-17,2022-08-17 18:38,USD,1.3816,0.9822,1.4349,14758.2597
2022-08-18,2022-08-18 18:38,USD,1.3813,0.9833,1.4374,14823.3497
2022-08-19,2022-08-19 18:38,USD,1.3885,0.9928,1.4484,14849.6387
2022-08-20,2022-08-20 18:38,USD,1.3912,0.9963,1.4547,14875.4
2022-08-21,2022-08-21 18:38,USD,1.3912,0.9963,1.4547,14875.4
2022-08-22,2022-08-22 18:38,USD,1.3945,0.9986,1.4458,14905.117
2022-08-23,2022-08-23 18:38,USD,1.3958,1.007,1.4532,14850.7331
2022-08-24,2022-08-24 18:38,USD,1.3938,1.0051,1.446,14849.6324
2022-08-25,2022-08-25 18:38,USD,1.389,1.0003,1.4331,14793.0991
2022-08-26,2022-08-26 18:38,USD,1.3892,0.9997,1.4325,14800.6564
2022-08-27,2022-08-27 18:38,USD,1.3931,1.0035,1.4517,14829.95
2022-08-28,2022-08-28 18:38,USD,1.3931,1.0035,1.4517,14852.6
2022-08-29,2022-08-29 18:38,USD,1.3981,1.0038,1.4577,14895.212
2022-08-30,2022-08-30 18:38,USD,1.3948,0.9967,1.4392,14831.1471
2022-08-31,2022-08-31 18:38,USD,1.3986,1.0019,1.4595,14856.0659
2022-09-01,2022-09-01 18:38,USD,1.3989,0.9972,1.4639,14880.9762
2022-09-02,2022-09-02 18:38,USD,1.402,0.9995,1.4686,14895.0301
2022-09-03,2022-09-03 18:38,USD,1.4025,1.0047,1.4678,14892.3
2022-09-04,2022-09-04 18:38,USD,1.4025,1.0047,1.4678,14892.3
2022-09-05,2022-09-05 18:38,USD,1.4042,1.0077,1.4719,14895.4051
2022-09-06,2022-09-06 18:38,USD,1.4043,1.0047,1.4752,14890.587
2022-09-07,2022-09-07 18:38,USD,1.4072,1.0091,1.485,14949.2335
2022-09-08,2022-09-08 18:38,USD,1.4058,1.0002,1.4863,14885.342
2022-09-09,2022-09-09 18:38,USD,1.397,0.9914,1.4573,14844.427
2022-09-10,2022-09-10 18:38,USD,1.4003,0.9852,1.4603,14836.2
2022-09-11,2022-09-11 18:38,USD,1.3987,0.985,1.4601,14835.2
2022-09-12,2022-09-12 18:38,USD,1.3965,0.9855,1.4553,14871.925
2022-09-13,2022-09-13 18:38,USD,1.3944,0.9837,1.4487,14856.3917
2022-09-14,2022-09-14 18:38,USD,1.4034,0.9989,1.4847,14905.4005
2022-09-15,2022-09-15 18:38,USD,1.4064,1.0006,1.4828,14902.8898
2022-09-16,2022-09-16 18:38,USD,1.4099,1.0032,1.4978,14957.8
2022-09-17,2022-09-17 18:38,USD,1.4064,0.9984,1.4881,14999.2
2022-09-18,2022-09-18 18:38,USD,1.4064,0.9984,1.4881,14999.2
2022-09-19,2022-09-19 18:38,USD,1.4102,1.0029,1.4979,15000.3629
2022-09-20,2022-09-20 18:38,USD,1.4094,0.9992,1.4931,15021.6658
2022-09-21,2022-09-21 18:38,USD,1.4129,1.007,1.4979,14996.557
2022-09-22,2022-09-22 18:38,USD,1.4181,1.0146,1.5089,15024.0199
2022-09-23,2022-09-23 18:38,USD,1.4246,1.0244,1.5192,15042.85
2022-09-24,2022-09-24 18:38,USD,1.4299,1.032,1.5272,15112.3617
2022-09-25,2022-09-25 18:38,USD,1.4299,1.032,1.5272,15112.3617
2022-09-26,2022-09-26 18:38,USD,1.436,1.0367,1.5394,15147.6515
2022-09-27,2022-09-27 18:38,USD,1.4364,1.0407,1.5438,15144.1045
2022-09-28,2022-09-28 18:38,USD,1.4485,1.0478,1.5677,15298.8131
2022-09-29,2022-09-29 18:38,USD,1.4391,1.0316,1.5455,15212.3963
2022-09-30,2022-09-30 18:38,USD,1.4333,1.0207,1.5405,15252.15
2022-10-01,2022-10-01 18:38,USD,1.4358,1.0202,1.5627,15303.7
2022-10-02,2022-10-02 18:38,USD,1.432,1.0201,1.5627,15303.7
2022-10-03,2022-10-03 18:38,USD,1.4362,1.0243,1.5518,15362.8732
2022-10-04,2022-10-04 18:38,USD,1.43,1.0122,1.5421,15250.4135
2022-10-05,2022-10-05 18:38,USD,1.4242,1.007,1.5461,15203.1228
2022-10-06,2022-10-06 18:38,USD,1.4251,1.0112,1.5468,15222.2547
2022-10-07,2022-10-07 18:38,USD,1.4287,1.0198,1.5568,15254.5
2022-10-08,2022-10-08 18:38,USD,1.4329,1.0262,1.5701,15290.7
2022-10-09,2022-10-09 18:38,USD,1.4329,1.0262,1.5651,15290.7
2022-10-10,2022-10-10 18:38,USD,1.4368,1.0302,1.5826,15324.4744
2022-10-11,2022-10-11 18:38,USD,1.4389,1.031,1.5958,15358.2877
2022-10-12,2022-10-12 18:38,USD,1.4364,1.03,1.5952,15354.8436
2022-10-13,2022-10-13 18:38,USD,1.4333,1.0281,1.5892,15343.7786
2022-10-14,2022-10-14 18:38,USD,1.4244,1.0277,1.5903,15461.45
2022-10-15,2022-10-15 18:38,USD,1.4263,1.0286,1.6133,15472.2
2022-10-16,2022-10-16 18:38,USD,1.428,1.0286,1.6133,15472.2
2022-10-17,2022-10-17 18:38,USD,1.4264,1.0253,1.6006,15470.0235
2022-10-18,2022-10-18 18:38,USD,1.4213,1.0165,1.5895,15479.45
2022-10-19,2022-10-19 18:38,USD,1.4221,1.0185,1.5832,15507.2416
2022-10-20,2022-10-20 18:38,USD,1.4249,1.0222,1.5896,15536.3224
2022-10-21,2022-10-21 18:38,USD,1.4294,1.0266,1.5993,15624.9502
2022-10-22,2022-10-22 18:38,USD,1.4153,1.0144,1.5679,15537.2
2022-10-23,2022-10-23 18:38,USD,1.4153,1.0144,1.5738,15537.2
2022-10-24,2022-10-24 18:38,USD,1.4222,1.0169,1.5889,15608.9489
2022-10-25,2022-10-25 18:38,USD,1.4247,1.0137,1.5846,15605.4733
2022-10-26,2022-10-26 18:38,USD,1.4084,0.9974,1.5452,15565.5073
2022-10-27,2022-10-27 18:38,USD,1.4096,0.9962,1.5489,15572.4682
2022-10-28,2022-10-28 18:38,USD,1.4126,1.0047,1.5586,15553.45
2022-10-29,2022-10-29 18:38,USD,1.41,1.0035,1.5593,15557.1209
2022-10-30,2022-10-30 18:38,USD,1.4161,1.0035,1.5593,15557.1209
2022-10-31,2022-10-31 18:38,USD,1.4145,1.0054,1.5616,15605.3723
2022-11-01,2022-11-01 18:38,USD,1.4103,1.0067,1.5524,15615.8
2022-11-02,2022-11-02 18:38,USD,1.4115,1.0096,1.5558,15640.8305
2022-11-03,2022-11-03 18:38,USD,1.4218,1.0253,1.59,15756.5856
2022-11-04,2022-11-04 18:38,USD,1.4158,1.023,1.5738,15742.7054
2022-11-05,2022-11-05 18:38,USD,1.4028,1.0017,1.547,15614.6
2022-11-06,2022-11-06 18:38,USD,1.4028,1.0094,1.547,15614.6
2022-11-07,2022-11-07 18:38,USD,1.4048,1.0014,1.5473,15668.1463
2022-11-08,2022-11-08 18:38,USD,1.4027,0.9997,1.5431,15648.5962
2022-11-09,2022-11-09 18:38,USD,1.3989,0.9953,1.5434,15675.381
2022-11-10,2022-11-10 18:38,USD,1.4029,1.0039,1.5615,15712.0271
2022-11-11,2022-11-11 18:38,USD,1.3786,0.9738,1.5004,15519.55
2022-11-12,2022-11-12 18:38,USD,1.3727,0.9641,1.4919,15473.95
2022-11-13,2022-11-13 18:38,USD,1.3726,0.9651,1.4914,15473.95
2022-11-14,2022-11-14 18:38,USD,1.3751,0.9697,1.4971,15547.7068
2022-11-15,2022-11-15 18:38,USD,1.3674,0.9609,1.4784,15549.6156
2022-11-16,2022-11-16 18:38,USD,1.3681,0.9597,1.4747,15602.1456
2022-11-17,2022-11-17 18:38,USD,1.3747,0.9649,1.4935,15681.7648
2022-11-18,2022-11-18 18:38,USD,1.3725,0.9632,1.4897,15663.6052
2022-11-19,2022-11-19 18:38,USD,1.3761,0.9666,1.4982,15688.4926
2022-11-20,2022-11-20 18:38,USD,1.3761,0.9666,1.4982,15641.4
2022-11-21,2022-11-21 18:38,USD,1.3825,0.9778,1.5129,15726.9649
2022-11-22,2022-11-22 18:38,USD,1.3791,0.9738,1.5056,15676.1942
2022-11-23,2022-11-23 18:38,USD,1.3833,0.9685,1.503,15681.6524
2022-11-24,2022-11-24 18:38,USD,1.3741,0.9598,1.4831,15645.6152
2022-11-25,2022-11-25 18:38,USD,1.3749,0.9621,1.4845,15713.95
2022-11-26,2022-11-26 18:38,USD,1.3757,0.9602,1.4813,15693.5
2022-11-27,2022-11-27 18:38,USD,1.3757,0.9602,1.4813,15693.5
2022-11-28,2022-11-28 18:38,USD,1.3736,0.9571,1.4928,15727.1149
2022-11-29,2022-11-29 18:38,USD,1.3735,0.9648,1.4885,15734.5767
2022-11-30,2022-11-30 18:38,USD,1.3674,0.9654,1.487,15684.8995
2022-12-01,2022-12-01 18:38,USD,1.3582,0.9577,1.4693,15510.9822
2022-12-02,2022-12-02 18:38,USD,1.3499,0.9497,1.4659,15420.75
2022-12-03,2022-12-03 18:38,USD,1.3523,0.949,1.4715,15376.3
2022-12-04,2022-12-04 18:38,USD,1.3523,0.949,1.4715,15377.3
2022-12-05,2022-12-05 18:38,USD,1.3482,0.9471,1.4673,15426.2491
2022-12-06,2022-12-06 18:38,USD,1.3573,0.9529,1.4891,15643.8414
2022-12-07,2022-12-07 18:38,USD,1.3598,0.9546,1.4982,15644.078
2022-12-08,2022-12-08 18:38,USD,1.3575,0.9529,1.4887,15630.5784
2022-12-09,2022-12-09 18:38,USD,1.3523,0.9472,1.4793,15584.1
2022-12-10,2022-12-10 18:38,USD,1.356,0.9486,1.4712,15603.0
2022-12-11,2022-12-11 18:38,USD,1.356,0.9486,1.4712,15603.0
2022-12-12,2022-12-12 18:38,USD,1.3526,0.947,1.4721,15645.591
2022-12-13,2022-12-13 18:38,USD,1.3558,0.9485,1.478,15672.7513
2022-12-14,2022-12-14 18:38,USD,1.3462,0.9379,1.4558,15575.6093
2022-12-15,2022-12-15 18:38,USD,1.3549,0.9415,1.4764,15630.1924
2022-12-16,2022-12-16 18:38,USD,1.3591,0.9423,1.4959,15623.95
2022-12-17,2022-12-17 18:38,USD,1.3589,0.9435,1.4894,15598.1294
2022-12-18,2022-12-18 18:38,USD,1.3589,0.9439,1.4894,15615.95
2022-12-19,2022-12-19 18:38,USD,1.3559,0.9417,1.4883,15582.3964
2022-12-20,2022-12-20 18:38,USD,1.3502,0.9401,1.4947,15595.7048
2022-12-21,2022-12-21 18:38,USD,1.352,0.9421,1.4982,15580.2575
2022-12-22,2022-12-22 18:38,USD,1.3478,0.9393,1.4827,15566.5883
2022-12-23,2022-12-23 18:38,USD,1.3501,0.9425,1.4929,15597.0
2022-12-24,2022-12-24 18:38,USD,1.3514,0.9375,1.4881,15593.2196
2022-12-25,2022-12-25 18:38,USD,1.3514,0.9375,1.4884,15582.5
2022-12-26,2022-12-26 18:38,USD,1.3484,0.9414,1.4883,15638.0
2022-12-27,2022-12-27 18:38,USD,1.3453,0.938,1.4788,15649.4524
2022-12-28,2022-12-28 18:38,USD,1.3488,0.9401,1.4788,15766.7772
2022-12-29,2022-12-29 18:38,USD,1.348,0.9384,1.4858,15635.8
2022-12-30,2022-12-30 18:38,USD,1.3418,0.9385,1.4725,15463.7
2022-12-31,2022-12-31 18:38,USD,1.3406,0.9323,1.4695,15538.5
2023-01-01,2023-01-01 18:38,USD,1.3406,0.9323,1.4695,15538.5
2023-01-02,2023-01-02 18:38,USD,1.3412,0.9364,1.4718,15574.4
2023-01-03,2023-01-03 18:38,USD,1.3438,0.948,1.4877,15616.1053
2023-01-04,2023-01-04 18:38,USD,1.3392,0.9425,1.4554,15586.2426
2023-01-05,2023-01-05 18:38,USD,1.3392,0.9413,1.4651,15615.5204
2023-01-06,2023-01-06 18:38,USD,1.3471,0.9517,1.4833,15682.8677
2023-01-07,2023-01-07 18:38,USD,1.3364,0.9378,1.4533,15607.3
2023-01-08,2023-01-08 18:38,USD,1.3364,0.9378,1.4533,15607.3
2023-01-09,2023-01-09 18:38,USD,1.3329,0.937,1.4438,15604.6925
2023-01-10,2023-01-10 18:38,USD,1.3305,0.9306,1.4494,15530.8577
2023-01-11,2023-01-11 18:38,USD,1.3314,0.9309,1.4468,15468.8257
2023-01-12,2023-01-12 18:38,USD,1.3294,0.9289,1.4466,15278.2
2023-01-13,2023-01-13 18:38,USD,1.3216,0.9223,1.4337,15161.8768
2023-01-14,2023-01-14 18:38,USD,1.3187,0.9219,1.4333,15114.85
2023-01-15,2023-01-15 18:38,USD,1.3187,0.9222,1.4325,15114.85
2023-01-16,2023-01-16 18:38,USD,1.3203,0.9241,1.436,15072.4633
2023-01-17,2023-01-17 18:38,USD,1.3233,0.9244,1.4387,15197.6592
2023-01-18,2023-01-18 18:38,USD,1.3151,0.92,1.4234,15033.3621
2023-01-19,2023-01-19 18:38,USD,1.3252,0.9238,1.4527,15151.5576
2023-01-20,2023-01-20 18:38,USD,1.3223,0.9233,1.4426,15094.65
2023-01-21,2023-01-21 18:38,USD,1.3197,0.9193,1.4364,15063.3
2023-01-22,2023-01-22 18:38,USD,1.3197,0.9193,1.4364,15063.3
2023-01-23,2023-01-23 18:38,USD,1.3163,0.9165,1.4269,15001.4758
2023-01-24,2023-01-24 18:38,USD,1.3201,0.9208,1.4246,14973.8621
2023-01-25,2023-01-25 18:38,USD,1.3159,0.919,1.4099,14972.8256
2023-01-26,2023-01-26 18:38,USD,1.3124,0.9178,1.4077,14968.2846
2023-01-27,2023-01-27 18:38,USD,1.3137,0.9188,1.4075,14989.15
2023-01-28,2023-01-28 21:20,USD,1.3129,0.9198,1.3984,14972.8
2023-01-29,2023-01-29 21:20,USD,1.3129,0.9198,1.3984,14972.8
2023-01-30,2023-01-30 21:20,USD,1.3125,0.9171,1.4124,14984.2397
2023-01-31,2023-01-31 21:20,USD,1.3174,0.9237,1.4298,15031.65
2023-02-01,2023-02-01 21:20,USD,1.313,0.9181,1.413,14971.9756
2023-02-02,2023-02-02 21:20,USD,1.3064,0.9104,1.4025,14894.2348
2023-02-03,2023-02-03 21:20,USD,1.3105,0.9148,1.4175,14917.75
2023-02-04,2023-02-04 21:20,USD,1.3234,0.925,1.4445,15095.1
2023-02-05,2023-02-05 21:20,USD,1.3234,0.9237,1.4445,15095.1
2023-02-06,2023-02-06 21:20,USD,1.3238,0.9282,1.4475,15155.7833
2023-02-07,2023-02-07 21:20,USD,1.3264,0.9341,1.4441,15178.4
2023-02-08,2023-02-08 21:20,USD,1.3246,0.9316,1.4351,15114.9654
2023-02-09,2023-02-09 21:20,USD,1.3221,0.9286,1.4321,15106.9427
2023-02-10,2023-02-10 21:20,USD,1.329,0.936,1.4452,15187.3214
2023-02-11,2023-02-11 21:20,USD,1.3303,0.9356,1.4466,15187.75
2023-02-12,2023-02-12 21:20,USD,1.3303,0.9346,1.4466,15187.75
2023-02-13,2023-02-13 21:20,USD,1.3314,0.9354,1.4399,15227.8283
2023-02-14,2023-02-14 21:20,USD,1.3263,0.9296,1.4315,15152.5421
2023-02-15,2023-02-15 21:20,USD,1.3348,0.9348,1.4509,15241.2911
2023-02-16,2023-02-16 21:20,USD,1.3353,0.9351,1.4492,15126.0864
2023-02-17,2023-02-17 21:20,USD,1.3397,0.9416,1.4652,15206.7418
2023-02-18,2023-02-18 21:20,USD,1.337,0.9331,1.4537,15165.3049
2023-02-19,2023-02-19 21:20,USD,1.337,0.9331,1.4537,15165.3049
2023-02-20,2023-02-20 21:20,USD,1.3363,0.9371,1.4494,15155.1064
2023-02-21,2023-02-21 21:20,USD,1.3382,0.9381,1.4544,15187.3411
2023-02-22,2023-02-22 21:20,USD,1.3387,0.9392,1.4622,15188.3177
2023-02-23,2023-02-23 21:20,USD,1.3422,0.9422,1.4643,15211.4929
2023-02-24,2023-02-24 21:20,USD,1.347,0.9464,1.4814,15228.25
2023-02-25,2023-02-25 21:20,USD,1.3499,0.9459,1.487,15265.15
2023-02-26,2023-02-26 21:20,USD,1.3499,0.9459,1.487,15265.15
2023-02-27,2023-02-27 21:20,USD,1.3498,0.9471,1.4911,15271.8796
2023-02-28,2023-02-28 21:20,USD,1.3483,0.9418,1.4848,15260.0947
2023-03-01,2023-03-01 21:20,USD,1.3393,0.9358,1.4751,15237.4688
2023-03-02,2023-03-02 21:20,USD,1.3491,0.9429,1.4879,15320.4888
2023-03-03,2023-03-03 21:20,USD,1.3469,0.9423,1.4814,15319.7678
2023-03-04,2023-03-04 21:20,USD,1.3452,0.9397,1.4774,15277.75
2023-03-05,2023-03-05 21:20,USD,1.3452,0.9389,1.4774,15277.75
2023-03-06,2023-03-06 21:20,USD,1.3459,0.9397,1.4861,15338.7498
2023-03-07,2023-03-07 21:20,USD,1.346,0.9373,1.4999,15386.1806
2023-03-08,2023-03-08 21:20,USD,1.3535,0.9482,1.5154,15448.5415
2023-03-09,2023-03-09 21:20,USD,1.3525,0.947,1.5119,15439.1249
2023-03-10,2023-03-10 21:20,USD,1.3547,0.9439,1.5172,15494.8086
2023-03-11,2023-03-11 21:20,USD,1.3489,0.9393,1.5191,15502.55
2023-03-12,2023-03-12 21:20,USD,1.3489,0.9393,1.5191,15502.55
2023-03-13,2023-03-13 21:20,USD,1.3488,0.9349,1.5053,15412.9101
2023-03-14,2023-03-14 21:20,USD,1.3437,0.9315,1.4953,15349.5461
2023-03-15,2023-03-15 21:20,USD,1.3502,0.9473,1.506,15475.0442
2023-03-16,2023-03-16 21:20,USD,1.3476,0.9444,1.5047,15451.0888
2023-03-17,2023-03-17 21:20,USD,1.3429,0.9411,1.4948,15370.2139
2023-03-18,2023-03-18 21:20,USD,1.3415,0.9277,1.4795,15374.0
2023-03-19,2023-03-19 21:20,USD,1.3415,0.928,1.4804,15374.0
2023-03-20,2023-03-20 21:20,USD,1.34,0.9341,1.4931,15351.65
2023-03-21,2023-03-21 21:20,USD,1.335,0.9276,1.4961,15304.8238
2023-03-22,2023-03-22 21:20,USD,1.3346,0.9275,1.4965,15261.4004
2023-03-23,2023-03-23 21:20,USD,1.3273,0.9197,1.4936,15126.1198
2023-03-24,2023-03-24 21:20,USD,1.3335,0.9303,1.5064,15186.0894
